year	len	sex	maturity	age
2006	292	2	1	1
2006	292	2	1	1
2006	293	1	1	1
2006	293	2	1	1
2006	294	1	1	1
2006	294	1	1	1
2006	294	2	1	1
2006	294	2	1	1
2006	294	2	1	1
2006	295	2	1	1
2006	295	2	1	1
2006	295	2	1	1
2006	295	2	1	1
2006	295	2	1	1
2006	296	1	1	1
2006	297	2	1	1
2006	298	2	1	1
2006	298	2	1	1
2006	299	2	1	1
2006	299	2	1	1
2006	299	2	1	1
2006	300	1	1	1
2006	300	1	1	1
2006	300	2	1	1
2006	300	2	1	1
2006	301	2	1	1
2006	303	2	1	1
2006	303	2	1	1
2006	303	2	1	2
2006	303	2	2	1
2006	304	2	1	1
2006	304	2	1	1
2006	304	2	2	1
2006	305	1	2	1
2006	306	2	1	1
2006	307	1	2	1
2006	309	1	2	2
2006	309	2	1	1
2006	310	2	1	1
2006	310	2	2	1
2006	311	2	2	2
2006	312	2	1	1
2006	312	2	2	1
2006	313	1	1	1
2006	315	1	1	1
2006	315	1	2	1
2006	315	2	1	1
2006	316	2	2	2
2006	317	2	1	2
2006	318	2	2	1
2006	320	2	1	1
2006	320	2	1	1
2006	320	2	1	1
2006	322	2	1	1
2006	324	1	1	1
2006	324	2	1	2
2006	325	2	2	2
2006	326	2	2	2
2006	327	1	2	2
2006	329	2	1	1
2006	330	2	2	2
2006	330	2	2	2
2006	332	2	1	2
2006	332	2	1	2
2006	332	2	1	3
2006	333	2	1	2
2006	334	1	1	2
2006	335	2	2	2
2006	336	1	2	2
2006	339	2	1	2
2006	340	2	1	2
2006	342	1	2	2
2006	343	2	2	2
2006	344	1	2	2
2006	344	2	2	2
2006	344	2	2	2
2006	345	1	1	2
2006	345	1	2	2
2006	345	2	1	2
2006	345	2	2	2
2006	345	2	2	2
2006	345	2	2	2
2006	346	2	2	2
2006	349	2	2	2
2006	349	2	2	2
2006	349	2	2	2
2006	350	1	2	2
2006	350	1	2	2
2006	350	1	2	2
2006	350	2	1	2
2006	350	2	1	2
2006	350	2	2	2
2006	350	2	2	2
2006	350	2	2	2
2006	352	1	2	2
2006	353	1	2	2
2006	353	2	2	2
2006	354	1	2	2
2006	354	2	1	2
2006	354	2	2	2
2006	355	1	2	2
2006	355	2	1	2
2006	355	2	1	2
2006	355	2	2	2
2006	355	2	2	2
2006	355	2	2	2
2006	357	1	2	2
2006	357	1	2	2
2006	357	2	1	2
2006	357	2	1	2
2006	357	2	1	2
2006	357	2	2	2
2006	357	2	2	2
2006	357	2	2	2
2006	358	1	1	2
2006	358	2	2	2
2006	358	2	2	2
2006	359	2	2	2
2006	360	1	1	2
2006	360	1	2	2
2006	360	1	2	2
2006	360	1	2	2
2006	360	1	2	3
2006	360	2	1	2
2006	360	2	2	2
2006	360	2	2	2
2006	360	2	2	2
2006	361	2	2	2
2006	362	1	2	2
2006	362	1	2	2
2006	362	2	1	3
2006	362	2	2	2
2006	363	1	2	2
2006	363	2	1	2
2006	364	1	2	2
2006	364	1	2	2
2006	364	2	1	2
2006	364	2	1	2
2006	364	2	2	2
2006	364	2	2	2
2006	364	2	2	2
2006	364	2	2	2
2006	364	2	2	2
2006	364	2	2	3
2006	365	1	2	2
2006	365	2	1	2
2006	365	2	1	2
2006	365	2	1	3
2006	365	2	2	2
2006	366	2	1	2
2006	366	2	2	2
2006	367	2	1	2
2006	367	2	2	2
2006	367	2	2	2
2006	367	2	2	2
2006	367	2	2	2
2006	367	2	2	2
2006	367	2	2	2
2006	368	1	2	2
2006	368	1	2	2
2006	369	2	1	2
2006	369	2	2	2
2006	369	2	2	2
2006	369	2	2	2
2006	370	1	2	2
2006	370	2	1	2
2006	370	2	2	2
2006	370	2	2	2
2006	370	2	2	2
2006	370	2	2	2
2006	372	1	2	2
2006	372	1	2	2
2006	372	1	2	2
2006	372	2	2	2
2006	372	2	2	2
2006	372	2	2	2
2006	373	1	2	2
2006	374	2	2	2
2006	374	2	2	2
2006	375	1	2	2
2006	375	2	1	2
2006	375	2	2	2
2006	375	2	2	2
2006	376	1	2	2
2006	376	2	2	2
2006	377	1	2	2
2006	377	1	2	2
2006	377	2	2	2
2006	378	1	2	2
2006	378	2	2	2
2006	378	2	2	2
2006	378	2	2	2
2006	379	1	2	2
2006	379	2	2	2
2006	379	2	2	2
2006	380	1	2	2
2006	380	1	2	2
2006	380	1	2	3
2006	380	2	2	2
2006	380	2	2	2
2006	380	2	2	2
2006	382	1	2	2
2006	382	2	2	2
2006	382	2	2	2
2006	382	2	2	2
2006	383	1	2	2
2006	383	1	2	2
2006	383	1	2	2
2006	383	2	2	2
2006	384	2	1	2
2006	384	2	2	2
2006	384	2	2	2
2006	384	2	2	2
2006	384	2	2	2
2006	384	2	2	2
2006	384	2	2	2
2006	385	1	2	2
2006	385	1	2	2
2006	385	1	2	2
2006	385	2	2	2
2006	385	2	2	2
2006	385	2	2	2
2006	385	2	2	2
2006	386	1	2	2
2006	386	2	2	2
2006	387	2	2	2
2006	387	2	2	2
2006	388	1	2	3
2006	388	1	2	3
2006	389	1	1	2
2006	389	2	2	2
2006	389	2	2	2
2006	389	2	2	2
2006	389	2	2	2
2006	390	1	2	2
2006	390	2	1	2
2006	390	2	2	2
2006	390	2	2	2
2006	390	2	2	2
2006	390	2	2	2
2006	390	2	2	2
2006	390	2	2	2
2006	390	2	2	2
2006	390	2	2	2
2006	391	2	2	2
2006	392	1	2	2
2006	392	1	2	3
2006	393	2	2	2
2006	394	1	2	2
2006	394	1	2	2
2006	394	1	2	2
2006	394	1	2	3
2006	394	2	2	2
2006	395	1	2	2
2006	395	1	2	3
2006	395	1	2	3
2006	395	1	2	3
2006	395	1	2	3
2006	395	2	2	2
2006	395	2	2	2
2006	396	1	2	4
2006	397	2	2	2
2006	397	2	2	2
2006	397	2	2	2
2006	397	2	2	2
2006	397	2	2	2
2006	398	1	2	3
2006	398	2	2	2
2006	399	1	2	3
2006	399	2	2	2
2006	400	2	2	2
2006	400	2	2	2
2006	401	2	2	2
2006	404	1	2	3
2006	404	1	2	3
2006	404	2	2	2
2006	405	1	2	2
2006	405	1	2	3
2006	405	2	2	2
2006	405	2	2	2
2006	405	2	2	3
2006	406	1	2	2
2006	406	1	2	3
2006	406	1	2	3
2006	407	1	2	3
2006	407	2	2	2
2006	407	2	2	2
2006	408	2	2	3
2006	409	2	2	2
2006	409	2	2	3
2006	410	1	2	2
2006	410	1	2	3
2006	410	1	2	3
2006	410	1	2	3
2006	410	1	2	3
2006	410	2	2	2
2006	410	2	2	2
2006	410	2	2	2
2006	410	2	2	2
2006	410	2	2	3
2006	411	2	2	2
2006	412	2	2	2
2006	412	2	2	2
2006	412	2	2	2
2006	412	2	2	3
2006	413	2	2	2
2006	414	1	2	2
2006	414	1	2	3
2006	415	1	2	3
2006	415	2	2	2
2006	416	1	2	3
2006	417	1	2	2
2006	417	2	2	2
2006	418	2	2	3
2006	419	2	2	2
2006	419	2	2	2
2006	420	1	2	2
2006	420	1	2	3
2006	420	1	2	3
2006	422	2	2	3
2006	424	1	1	3
2006	424	1	2	3
2006	424	1	2	3
2006	424	2	2	2
2006	425	1	2	3
2006	425	2	2	2
2006	425	2	2	3
2006	426	1	2	3
2006	426	2	2	3
2006	427	1	2	3
2006	427	1	2	3
2006	427	2	1	3
2006	428	1	2	3
2006	429	1	2	2
2006	429	2	2	3
2006	429	2	2	3
2006	430	1	2	3
2006	430	1	2	3
2006	430	1	2	3
2006	430	2	2	3
2006	430	2	2	3
2006	431	1	2	3
2006	431	1	2	3
2006	433	1	2	4
2006	434	1	2	3
2006	434	1	2	3
2006	434	2	2	3
2006	435	1	2	3
2006	435	2	2	3
2006	435	2	2	3
2006	437	1	2	3
2006	437	2	2	3
2006	440	1	2	3
2006	440	2	2	3
2006	440	2	2	3
2006	440	2	2	3
2006	440	2	2	4
2006	442	2	2	3
2006	442	2	2	3
2006	442	2	2	3
2006	443	1	2	3
2006	443	2	2	3
2006	443	2	2	3
2006	444	1	2	3
2006	444	1	2	3
2006	444	1	2	3
2006	444	2	2	3
2006	444	2	2	3
2006	444	2	2	3
2006	445	1	2	3
2006	445	2	2	3
2006	445	2	2	4
2006	446	2	2	3
2006	446	2	2	4
2006	449	1	2	3
2006	449	2	2	2
2006	449	2	2	3
2006	450	2	2	3
2006	450	2	2	3
2006	452	1	2	4
2006	454	2	2	3
2006	455	1	2	3
2006	456	2	2	3
2006	456	2	2	3
2006	457	2	2	3
2006	457	2	2	4
2006	458	2	2	3
2006	460	1	2	3
2006	460	1	2	3
2006	460	2	2	3
2006	462	2	2	3
2006	462	2	2	3
2006	464	1	2	3
2006	464	1	2	4
2006	464	2	2	3
2006	464	2	2	3
2006	464	2	2	3
2006	464	2	2	4
2006	465	2	2	3
2006	465	2	2	3
2006	465	2	2	4
2006	466	1	2	4
2006	469	2	2	3
2006	470	1	2	3
2006	470	1	2	4
2006	473	1	2	5
2006	473	2	2	3
2006	473	2	2	3
2006	474	1	2	3
2006	474	2	2	3
2006	475	2	2	3
2006	476	2	2	4
2006	478	1	2	4
2006	478	2	2	3
2006	478	2	2	3
2006	479	1	2	3
2006	479	2	2	3
2006	479	2	2	3
2006	479	2	2	3
2006	479	2	2	3
2006	479	2	2	4
2006	480	2	2	3
2006	480	2	2	3
2006	482	2	2	3
2006	482	2	2	3
2006	484	2	2	3
2006	484	2	2	3
2006	484	2	2	3
2006	485	2	2	3
2006	485	2	2	3
2006	485	2	2	3
2006	486	2	2	4
2006	487	2	2	4
2006	488	2	2	3
2006	490	2	2	3
2006	490	2	2	3
2006	490	2	2	4
2006	494	1	2	3
2006	499	2	2	3
2006	500	2	2	3
2006	505	1	2	3
2006	505	2	2	3
2006	506	2	2	3
2006	509	1	2	4
2006	510	2	2	3
2006	517	2	2	4
2006	519	2	2	4
2006	532	1	2	6
2006	532	2	2	4
2006	544	1	2	7
2006	548	1	2	9
2006	550	2	2	4
2006	565	1	2	6
2006	565	2	2	4
2006	570	2	2	5
2006	593	1	2	8
